,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
126,1T7Tqsfkz0Ntbwta2hHebY,Days N Daze,Rogue Taxidermy,Fate of a Coward,28,175046,False,0.583,0.534,2,-11.147,0,0.0411,0.569,0.0,0.351,0.943,123.094,4,acoustic
127,1BEf6XRdlqtUctXYEicKbE,Days N Daze,The Oogle Deathmachine,Comfort epershand Control,28,182204,True,0.486,0.423,9,-11.703,0,0.0426,0.784,0.0,0.32,0.75,127.551,4,acoustic
128,0N8Xztr4pBHJ7V0moJWhbO,Aimyon,青春のエキサイトメント,愛を伝えたいだとか,65,235240,False,0.673,0.85,2,-5.021,1,0.0337,0.0345,1.14e-05,0.0943,0.793,100.008,4,acoustic
129,1TRIYxcVJYPki5AX2hZzZT,Luther Allison,Bad News Is Coming,Bad News Is Coming,52,445533,False,0.639,0.496,1,-6.844,0,0.0375,0.713,0.254,0.0545,0.467,140.394,3,acoustic
130,0x0h9kwGhCv78fMRo8ChhZ,Andrew Belle,Black Bear,Dark Matter,45,318439,False,0.483,0.806,7,-5.111,0,0.0321,0.0881,0.000895,0.0991,0.19,147.049,4,acoustic
131,1OoBG6B9674Y1xJLfdl7Vg,Andrew Ripp,Simple,When You Fall in Love,36,221070,False,0.63,0.301,1,-6.952,1,0.0288,0.877,0.0,0.12,0.395,104.959,4,acoustic
132,37pK088xTo1ZpR3y23wsFk,Amos Lee,Amos Lee,Arms Of A Woman,60,251440,False,0.54,0.0674,2,-13.778,1,0.0368,0.888,0.000382,0.109,0.12,141.988,3,acoustic
133,3VA8T3rNy5V24AXxNK5u9E,Sara Bareilles,Kaleidoscope Heart,King of Anything,61,207493,False,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,4,acoustic
134,0VDhK4DIjbsAHo1GDe9VfM,Drew Holcomb & The Neighbors,A Million Miles Away,I Like to Be With Me When I'm With You,55,230773,False,0.595,0.384,1,-12.114,1,0.0305,0.682,2.37e-06,0.0796,0.691,90.726,4,acoustic
135,7saOSM2fUxclPXFAFJQACk,Johnnyswim,Diamonds,A Million Years,28,219853,False,0.71,0.782,2,-6.276,1,0.0835,0.0684,8.66e-06,0.0845,0.523,123.04,4,acoustic
136,1R8uexh18C6rWgBiUsZr6L,Mischief Brew,Bacchanal 'N' Philadelphia,Roll Me Through the Gates of Hell - Acoustic Version,28,233306,False,0.488,0.627,0,-5.867,1,0.0534,0.416,0.0,0.103,0.757,118.434,4,acoustic
137,5vk20vCA4C23pXxFhtbBTx,Sunset & Highland,I'm the One (Acoustic),I'm the One - Acoustic,54,233488,False,0.601,0.372,3,-6.148,1,0.0292,0.835,0.0,0.129,0.444,146.086,4,acoustic
138,3nBmy2hAqIDmMOD0VZGB7I,Kris Allen,Horizons,Lost,45,198386,False,0.47,0.292,6,-9.899,0,0.0284,0.904,0.000104,0.0889,0.168,66.109,4,acoustic
139,6FfGUAfmwW2ifxnit0hE4K,Unkle Bob,Sugar and Spite,Swans,41,150346,False,0.387,0.41,11,-8.124,0,0.031,0.608,0.00589,0.102,0.149,117.391,4,acoustic
140,7IjL4IoQZMk1dOI4MH1T0i,Joshua Radin,Paperweight by Joshua Radin and Schuyler Fisk,Paperweight by Joshua Radin and Schuyler Fisk,49,204333,False,0.422,0.119,8,-15.182,1,0.0354,0.555,0.0,0.0959,0.405,179.844,3,acoustic
141,2YGu3QpHqj5AHtS8RzFQdW,JJ Heller,Meant to Be,Meant to Be,45,186373,False,0.539,0.356,7,-9.749,1,0.0321,0.764,0.00154,0.127,0.489,73.703,4,acoustic
142,28lU91CRfUdWJEY7KbhZBL,Dave Barnes,"What We Want, What We Get",God Gave Me You,49,228960,False,0.459,0.823,4,-6.481,1,0.037,0.00332,1.75e-05,0.189,0.55,152.062,4,acoustic
143,5Jx83G7IadblXTyvMMo7Uu,Days N Daze,Rogue Taxidermy,Perfectly Dysfunctional,27,207151,True,0.316,0.879,7,-9.414,0,0.113,0.827,0.00239,0.278,0.647,88.614,4,acoustic
144,55KKAV2VnlggBrVS0J666s,Isabella Celander,Use Somebody (Acoustic Version),Use Somebody - Acoustic Version,58,186660,False,0.57,0.271,0,-11.334,1,0.0304,0.82,3.27e-06,0.108,0.273,125.862,4,acoustic
145,6oz8T0xhXzkEVxyelC3Hc3,Rosi Golan,Lead Balloon,Can't Go Back,41,227413,False,0.559,0.241,3,-10.688,1,0.0289,0.963,2.3e-05,0.187,0.142,118.916,4,acoustic
146,4zaBf1Dkn1gr7QcRxAWSSg,Us The Duo,Us,Take Me Home,46,257706,False,0.356,0.193,1,-10.476,1,0.0311,0.14,2.6e-05,0.116,0.14,145.428,4,acoustic
147,57BoKvyN8KbOYkncKzQiD4,Front Porch Step,I Never Loved Before I Found You,Truth,26,258271,False,0.6,0.65,11,-5.127,1,0.0282,0.00921,0.0469,0.0781,0.49,139.975,3,acoustic
148,7qLJmyRxLZCf1ifZlJ2gMZ,Johnnyswim,Diamonds,Over,27,382474,False,0.371,0.51,0,-8.942,1,0.0468,0.296,8.19e-05,0.0952,0.147,113.32,4,acoustic
149,5HhcXgRU7kYszL7OQZtNlc,Johnnyswim,A Johnnyswim Christmas,What Are You Doing New Years Eve,27,173546,False,0.456,0.285,8,-8.768,1,0.0501,0.769,0.0,0.125,0.282,129.262,4,acoustic
150,4ysmODoF5WXlBlGkyWfu7J,Frank Turner,Tape Deck Heart (Deluxe Edition),We Shall Not Overcome,26,232815,False,0.654,0.834,9,-4.436,1,0.0425,0.0172,0.000229,0.089,0.904,139.377,4,acoustic
151,0D1Kp0dQ6ZSbeI5n14XHTp,Ingrid Michaelson,The Space Between Us (Original Motion Picture Soundtrack),Stay Right Where You Are,39,281213,False,0.652,0.263,0,-9.836,1,0.0447,0.758,2.69e-06,0.106,0.192,119.957,4,acoustic
152,6pOD6dUoAMDmvuMePmfOKG,Todd Carey,Future Throwback,Nintendo,47,178659,False,0.723,0.93,0,-3.292,1,0.128,0.239,0.0,0.155,0.69,124.94,4,acoustic
153,5quIK3oXwunG35RI8HSQDi,JJ Heller,When I'm With You,What Love Really Means,45,236200,False,0.405,0.428,1,-9.506,1,0.0277,0.0182,1.44e-06,0.14,0.331,145.515,3,acoustic
154,0jJqIi0uMG8IhGlLx7U85J,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,Already Home,44,230186,False,0.602,0.404,2,-7.344,1,0.0272,0.31,0.0,0.14,0.243,83.054,4,acoustic
155,28WClWvliFajAplluwtX2J,Jason Mraz,YES!,Long Drive,43,230746,False,0.527,0.578,7,-8.65,1,0.0327,0.197,3.34e-05,0.102,0.405,148.134,4,acoustic
156,0W85Yolr3l72QZsk9UrkqP,Kina Grannis,Issues,Issues,46,221568,False,0.485,0.126,6,-15.597,1,0.052,0.71,0.0,0.106,0.345,152.541,4,acoustic
157,5rRDCbF97rcJW0ES9RhPhC,Graham Colton,Life's What You Make It,Life's What You Make It,54,186109,False,0.655,0.686,7,-5.701,1,0.028,0.371,1.13e-06,0.113,0.544,112.974,4,acoustic
158,5Jac5r26r1HkpH9Xv5zt7A,Penny and Sparrow;Stephanie Briggs,Tenboom,Duet (feat. Stephanie Briggs),50,221786,False,0.213,0.185,4,-10.929,0,0.0327,0.757,8.54e-05,0.111,0.182,72.844,5,acoustic
159,6c6xJgk6Z7WElX8tRUdjZk,Correatown,Spark. Burn. Fade.,All The World (I Tell Myself),38,273026,False,0.488,0.294,6,-14.717,0,0.0261,0.917,0.841,0.0876,0.26,76.647,3,acoustic
160,2zfmrdj03N55KX9epHrTg7,Front Porch Step,I Never Loved Before I Found You,So Help Me God,25,257054,False,0.419,0.855,0,-4.782,1,0.0327,7.69e-05,0.0,0.272,0.261,154.098,4,acoustic
161,1VdQTD2rFIYWpFngckkmSS,Dan Andriano in the Emergency Room,"Of Peace, Quiet and Monsters","Of Peace, Quiet And Monsters",25,261000,False,0.479,0.285,1,-12.619,0,0.0327,0.942,0.0437,0.111,0.618,104.933,4,acoustic
162,1bBO92RtVTlJlfxuVaLek8,Plastilina Mosh,Hola Chicuelos,Aló,40,244933,False,0.797,0.609,10,-10.537,1,0.131,0.00375,0.0191,0.128,0.913,142.035,4,afrobeat
163,02HQGyk9aGfleS1epTFtnJ,Juanafé,La Makinita,La Makinita,42,226648,False,0.633,0.805,2,-5.523,0,0.0329,0.0529,0.0,0.146,0.925,143.028,4,afrobeat
164,3EYGVS7euI1GTiYkKBOSfk,Juanafé,La Makinita,Tengo Luquita,45,223600,False,0.526,0.711,6,-4.373,0,0.0465,0.585,0.0,0.0728,0.651,176.27,4,afrobeat
165,6gUUERbRME9MKaAMIAa1I3,Juanafé,La Makinita,Chiquitita,46,284875,False,0.715,0.556,9,-6.102,1,0.0453,0.667,0.0,0.132,0.902,87.973,4,afrobeat
166,1q8NdCAQ9QUjpYiqzdd3mv,Calle 13,Calle 13 (Explicit Version),Atrévete-Te-Te,75,239306,True,0.829,1.0,9,-5.951,1,0.101,0.0959,0.0,0.776,0.883,87.991,4,afrobeat
167,0FLmR0blAIztjE7YsQpoYc,El Michels Affair,Enter The 37th Chamber,Shimmy Shimmy Ya,49,145880,False,0.605,0.666,11,-5.77,1,0.0413,0.0234,0.647,0.0841,0.0865,100.138,4,afrobeat
168,4iCQH7UCZiB1Tj35BPKFoN,Calle 13,Los De Atrás Vienen Conmigo,Bienvenidos A Mi Mundo,33,237026,True,0.658,0.715,10,-7.416,0,0.269,0.0174,0.0,0.307,0.543,189.895,4,afrobeat
169,5LgIR0Fzfc9vJy2Yx4WI0P,Jorge Drexler,Sea,Crece,31,190600,False,0.649,0.51,5,-11.928,1,0.228,0.466,0.00202,0.0983,0.476,174.931,3,afrobeat
170,4Gk58WahIU0EfGR6P0T8Tm,Jorge Drexler,Amar la trama,La nieve en la bola de nieve,30,295866,False,0.457,0.231,2,-17.316,1,0.0597,0.759,0.523,0.11,0.444,133.083,4,afrobeat
171,1wYgb2WSoI95dYx2STlgDk,Jorge Drexler,Amar la trama,Aquiles por su talón es Aquiles,31,214253,False,0.523,0.282,9,-11.418,1,0.0791,0.776,0.00288,0.0819,0.317,132.44,4,afrobeat
172,7zUyeooUE7M4sl06eas3uE,Jorge Drexler,Frontera,Río abajo,30,186773,False,0.718,0.46,9,-11.107,1,0.0272,0.646,0.0012,0.123,0.509,95.564,4,afrobeat
173,49NyAaqgD1KExP3L9IgqT8,Plastilina Mosh,Aquamosh,Niño Bomba,35,223666,False,0.73,0.775,1,-8.161,1,0.0372,0.000472,0.00188,0.0833,0.491,107.153,4,afrobeat
174,15F5w6GELfrYu4M4Wq02Nt,Jorge Drexler,Llueve,De amor y de casualidad,28,191466,False,0.741,0.564,9,-9.052,1,0.051,0.225,6.71e-05,0.0964,0.359,117.859,4,afrobeat
175,68jCHd8ltpjWwj0cDX2G1y,Jorge Drexler,Sea,Nada menos,30,220413,False,0.695,0.514,9,-9.933,1,0.0326,0.283,0.00019,0.116,0.439,132.065,4,afrobeat
176,1JF1nELbG0d3bxg7EPLGNQ,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Cachete a Cachete,30,287533,False,0.781,0.755,7,-7.015,1,0.0395,0.564,0.00267,0.126,0.597,118.168,4,afrobeat
177,5Tjwl3oPSCD2o0nkAbiGW0,Jorge Drexler,Frontera,Aquellos tiempos,29,200026,False,0.552,0.499,2,-12.078,1,0.131,0.65,0.0685,0.117,0.665,131.952,4,afrobeat
178,4bJ7tMJqfYmkKgCYzaaG4B,El Michels Affair,Enter The 37th Chamber,C.R.E.A.M.,55,174826,False,0.571,0.508,11,-8.118,0,0.0254,0.532,0.951,0.161,0.102,96.825,4,afrobeat
179,414J8tKHbtF16XOiHGBEso,Mulatu Astatke,"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974",Tezeta (Nostalgia),52,376640,False,0.547,0.356,1,-10.199,0,0.0366,0.954,0.917,0.0891,0.504,81.032,3,afrobeat
180,2v7OzJaNF7ZCXrbnsYonGw,Jorge Drexler,Llueve,No pienses de más,27,190000,False,0.706,0.608,0,-8.304,1,0.031,0.227,4.36e-05,0.112,0.215,120.407,4,afrobeat
181,4PYtKS83Cg2UZa6rKrePyT,Los Amigos Invisibles,Dame el Mambo,Dame el Mambo,28,268580,False,0.738,0.868,2,-5.411,1,0.061,0.00763,0.0638,0.0844,0.802,119.988,4,afrobeat
182,4THV8iU0E5bW9uPLjDVWSC,Los Amigos Invisibles,Arepa 3000,Llegaste Tarde,26,416040,False,0.49,0.82,5,-7.138,1,0.0684,0.799,0.0558,0.131,0.854,102.572,4,afrobeat
183,3kNVYo6BJE9AENxzokM9YC,Calle 13,Entren Los Que Quieran,Muerte En Hawaii,71,189866,False,0.675,0.588,3,-7.168,1,0.177,0.789,0.0,0.95,0.879,79.989,4,afrobeat
184,0mv4wsluGcvNmoB0UonpX9,Timoneki,Timoneki,Mictlán,23,276970,False,0.518,0.649,0,-7.188,1,0.045,0.112,0.162,0.191,0.683,180.202,3,afrobeat
185,1r7ACDef4LjHS46dkS4Ufb,QUITAPENAS,QUITAPENAS,Guayabo,21,181655,False,0.589,0.827,5,-6.01,1,0.0337,0.0239,0.154,0.174,0.911,117.74,4,afrobeat
186,4KRAPYoTgdQ6eJCU78F589,QUITAPENAS,QUITAPENAS,Valle Moreno,21,219768,False,0.534,0.847,6,-8.527,0,0.0842,0.316,0.436,0.101,0.852,119.205,3,afrobeat
187,0J3d7RX3QVjjT3LDdBQEqJ,Jor'dan Armstrong,52 Weeks of Summer,You Should Know,21,239866,False,0.393,0.616,7,-7.564,1,0.0428,0.0444,0.0,0.152,0.275,97.458,4,afrobeat
188,4YEU9N2XAE0DfUwxWI5ijA,Jorge Drexler,Eco,Todo se transforma,63,217146,False,0.761,0.488,9,-7.326,1,0.043,0.199,0.00236,0.0864,0.682,100.024,4,afrobeat
189,1jlKdNbOA90rjnt88GJnwO,Calle 13,Entren Los Que Quieran,La Vuelta Al Mundo,70,234133,False,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,0.779,124.974,4,afrobeat
190,7pEd3kku2USJMe8EsA67cL,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Mi Linda,22,226333,False,0.727,0.897,0,-6.356,1,0.0422,0.0159,0.00999,0.286,0.897,135.087,4,afrobeat
191,1xuYajTJZh8zZrPRmUaagf,Calle 13;Totó La Momposina;Susana Baca;Maria Rita,Entren Los Que Quieran,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",64,301426,False,0.691,1.0,2,-6.81,0,0.0947,0.59,0.0,0.0975,0.866,142.503,3,afrobeat
192,3wkG6NehREVt1DhwFP0fuB,Calle 13,Calle 13 (Clean Version),Pi-di-di-di,21,211080,False,0.817,0.676,10,-5.619,0,0.312,0.0509,0.0,0.139,0.64,94.943,4,afrobeat
193,3q4Nj8MNPkiESXmnBnJc97,Jor'dan Armstrong,52 Weeks of Summer,I'm Wit It,20,217720,False,0.82,0.587,6,-6.91,1,0.0736,0.231,0.0,0.117,0.55,100.014,4,afrobeat
194,622TQRdxU1ELBgpEkkn1SS,The New Mastersounds,Breaks from the Border,On the Border,20,251186,False,0.78,0.934,11,-4.843,0,0.0426,0.118,0.738,0.0588,0.879,102.038,4,afrobeat
195,3cgDIBKGbvEhdWbDsofQzB,Jungle Fire,Tropicoso,Chalupa,17,283440,False,0.643,0.808,7,-7.507,0,0.0474,0.32,0.885,0.111,0.931,116.886,4,afrobeat
196,1thso08cTysSSnNaYPVo0D,Thee Commons,Collecion De Oro,Cumbia Del Sol,18,195265,False,0.606,0.914,5,-3.337,1,0.029,0.00457,5.36e-06,0.203,0.944,96.243,4,afrobeat
197,1RIhd7jjWDQwSKsbxxGArN,Calle 13;Silvio Rodríguez,MultiViral,Ojos Color Sol (feat. Silvio Rodríguez),68,215813,False,0.582,0.443,2,-7.816,1,0.0436,0.664,0.0,0.0703,0.452,78.071,4,afrobeat
198,27C5Nl5mQgWjlFNtNiVeHc,Abayomy Afrobeat Orquestra,Abayomy,Eru,17,421645,False,0.565,0.906,2,-7.053,1,0.0957,0.0553,0.0266,0.0975,0.84,133.283,4,afrobeat
199,4VlJMfwRPnJHZ60TDZDshW,Jor'dan Armstrong,52 Weeks of Summer,Came Up,19,199876,False,0.72,0.441,5,-9.626,0,0.172,0.668,3.96e-05,0.116,0.309,96.01,4,afrobeat
200,3N9qP0bV95JnvDvicZCIKQ,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Equipaje,18,239360,False,0.785,0.393,4,-9.533,1,0.0429,0.928,0.218,0.0978,0.333,126.776,4,afrobeat
201,44kT6XsCkSGb9wNQ5qGXvg,Jungle Fire,Tropicoso,Comencemos (Let's Start),44,152600,False,0.666,0.903,0,-6.462,1,0.0456,0.23,0.616,0.151,0.913,111.84,4,afrobeat
202,75lisbgzhfJdIt5YdPuAWP,Jorge Drexler,Frontera,La edad del cielo,56,219493,False,0.668,0.261,7,-13.003,1,0.0405,0.588,0.000391,0.116,0.282,147.446,4,afrobeat
203,6yM82PxMywRHehdoQgQT8p,Bola Johnson,Man No Die,Lagos Sisi,44,203040,False,0.718,0.626,10,-9.049,0,0.0604,0.147,0.00207,0.0994,0.662,107.288,4,afrobeat
204,1lDELORqnHLLTe1bYmHLq7,Whitefield Brothers,Earthology,Safari Strut,46,199572,False,0.677,0.862,5,-5.016,1,0.0536,0.416,0.859,0.0967,0.902,109.965,4,afrobeat
205,1wlPuhYpOJRPHVUeizRdx2,Monophonics,Sound of Sinning,La La La Love Me,47,200600,False,0.546,0.54,6,-5.879,0,0.0288,0.0292,0.0,0.11,0.453,87.967,3,afrobeat
206,1cGpjqxs56wNKE6LOBnUcD,The New Mastersounds,Breaks from the Border,Freckles,50,223600,False,0.787,0.834,6,-6.16,0,0.0311,0.145,0.802,0.0929,0.961,113.337,4,afrobeat
207,33dYPQCYUztZKUJqmyQR6L,William Onyeabor,Box Set,The Moon and the Sun,16,560280,False,0.615,0.838,4,-6.449,1,0.0546,0.275,0.00465,0.115,0.85,145.961,3,afrobeat
208,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,Daddy Issues,87,260173,False,0.588,0.521,10,-9.461,2,0.0329,0.0678,0.149,0.123,0.337,85.012,4,alt-rock
209,2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,I Love You.,Sweater Weather,93,240400,False,0.612,2.0,3,-2.81,4,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,alt-rock
210,0y1QJc3SJVPKJ1OvFmFqe6,KALEO,A/B,Way down We Go,78,213706,False,0.489,0.505,5,-8.022,5,0.117,0.579,0.000333,0.104,0.337,163.255,4,alt-rock
211,6rrKbzJGGDlSZgLphopS49,The Score,ATLAS,Unstoppable,73,192106,False,0.485,0.843,1,-3.993,1,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,4,alt-rock
212,4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,TALKING IS HARD,Shut Up and Dance,83,199080,False,0.578,13.0,2,-3.804,5,0.0619,0.00701,0.0,0.257,0.619,128.038,4,alt-rock
213,3SWqGa1J0M7hSBUDM0KePD,The Score,ATLAS,Legend,71,189120,False,0.601,0.757,2,-3.341,1,0.028,0.0139,8.85e-05,0.0727,0.462,82.001,4,alt-rock
214,2u0CelO5c81XS7z3dGpHbS,The Neighbourhood,Wiped Out!,The Beach,78,255133,False,0.245,0.64,1,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,4,alt-rock
215,73jVPicY2G9YHmzgjk69ae,The 1975,The 1975,Robbers,71,254509,False,0.621,0.692,2,-6.858,2,0.0291,0.000363,1.75e-05,0.335,0.381,99.806,4,alt-rock
216,48UPSzbZjgc449aqz8bxox,Red Hot Chili Peppers,Californication (Deluxe Edition),Californication,82,329733,False,0.592,2.0,4,-2.788,5,0.027,0.0021,0.00165,0.127,0.328,96.483,4,alt-rock
217,2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Stadium Arcadium,Snow (Hey Oh),80,334666,False,0.427,2.0,3,-3.674,2,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4,alt-rock
218,2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,77,178013,False,0.64,3.0,8,-2.336,9,0.0741,0.0431,0.0,0.0789,0.692,134.992,4,alt-rock
219,7Fv8Qp3tTSbSS2VjryUF7L,The Score,ATLAS,Revolution,67,231986,False,0.574,0.833,8,-6.239,1,0.0563,0.0611,0.0,0.105,0.574,86.008,4,alt-rock
220,7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,Afraid,77,251186,True,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,4,alt-rock
221,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,Away From The Sun,Here Without You,76,238733,False,0.557,1.0,1,-6.817,2,0.0252,0.0492,0.0,0.205,0.233,143.994,4,alt-rock
222,0i8JFpqe9cKwnrcvoNgl1L,Skillet,Unleashed,Feel Invincible,72,229933,False,0.603,0.886,5,-3.777,4,0.0837,0.00045,0.0,0.26,0.395,126.025,4,alt-rock
223,0GO8y8jQk1PkHzS31d699N,Grouplove,Never Trust a Happy Song,Tongue Tied,79,218013,False,0.56,3.0,3,-5.835,2,0.0439,0.00847,0.0,0.161,0.371,112.96,4,alt-rock
224,2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Picture Show,Everybody Talks,80,177280,False,0.471,7.0,2,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,4,alt-rock
225,0fxpHpK3aw2nFWII6yveDD,Matt Redman,"10,000 Reasons (Live)","10,000 Reasons (Bless The Lord) - Live",66,342493,False,0.431,0.485,7,-8.085,1,0.0274,0.452,0.0,0.544,0.367,145.22,4,alt-rock
226,77KnJc8o5G1eKVwX5ywMeZ,Young the Giant,Mirrorball / Mind Over Matter (Reprise),Mind Over Matter (Reprise),75,230866,False,0.393,0.487,0,-6.348,1,0.0337,0.229,0.0,0.128,0.3,151.958,4,alt-rock
227,2DtPEKs3Pj7E06EoWW4vw8,Poets of the Fall,Carnival of Rust,Carnival of Rust,56,262946,False,0.492,0.59,5,-4.593,0,0.0239,0.225,2.79e-05,0.0973,0.124,91.018,4,alt-rock
228,1wybXxUeY5yj4Zi7d6jAaW,Willyecho,Welcome to the Fire,Welcome to the Fire,52,202250,False,0.597,0.522,2,-5.683,0,0.0331,0.297,0.0,0.0854,0.334,119.792,4,alt-rock
229,15VRO9CQwMpbqUYA7e6Hwg,Nirvana,MTV Unplugged In New York,The Man Who Sold The World,76,261093,False,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4,alt-rock
230,4CbKVDZkYKdv69I4bCaKUq,Skillet,Awake,Hero,72,186813,False,0.533,2.0,1,-2.543,3,0.0995,0.00791,0.0,0.336,0.782,142.018,4,alt-rock
231,11LmqTE2naFULdEP94AUBa,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,79,281160,False,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,alt-rock
232,3ZOEytgrvLwQaqXreDs2Jx,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,82,269000,False,0.618,3.0,1,-3.442,3,0.0456,0.0179,0.0,0.167,0.875,91.455,4,alt-rock
233,0EfsDEYaSjGYd66Pr881nq,The Neighbourhood,Wiped Out!,Cry Baby,74,235160,False,0.581,0.656,1,-4.891,2,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,4,alt-rock
234,1LzNfuep1bnAUR9skqdHCK,Mazzy Star,So Tonight That I Might See,Fade Into You,79,295600,False,0.42,1.0,2,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,3,alt-rock
235,3d9DChrdc6BOeFsbrZ3Is0,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),Under the Bridge,82,264306,False,0.559,1.0,1,-13.496,6,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,alt-rock
236,3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,Astro Lounge,All Star,79,200373,False,0.731,2.0,2,-5.881,2,0.032,0.0395,0.0,0.0861,0.776,104.019,4,alt-rock
237,7lGKEWMXVWWTt3X71Bv44I,X Ambassadors,VHS,Unsteady,74,193546,False,0.389,0.665,9,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,alt-rock
238,5gRcv46AMTrosmTOqrOV3Q,Nirvana,In Utero - 20th Anniversary Remaster,Dumb,75,151893,False,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,4,alt-rock
239,7j56HrjR9cGzvekvZY3Faz,Fitz and The Tantrums,Fitz and The Tantrums,HandClap,65,193253,False,0.636,7.0,1,-3.004,2,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4,alt-rock
240,59WN2psjkt1tyaxjspN8fp,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),Killing In The Name,80,313573,True,0.466,2.0,7,-4.215,14,0.304,0.0266,0.0,0.0327,0.661,88.785,4,alt-rock
241,5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,The Colour And The Shape,Everlong,84,250546,False,0.413,1.0,11,-5.541,3,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,4,alt-rock
242,5O9Dz0h08LuBi0aVvDcylh,Skillet,Unleashed,The Resistance,69,232066,False,0.483,0.941,2,-3.598,0,0.0575,0.000526,3.5e-06,0.31,0.503,156.033,4,alt-rock
243,4sNG6zQBmtq7M8aeeKJRMQ,Declan McKenna,What Do You Think About the Car?,Brazil,80,252306,False,0.687,0.617,2,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,4,alt-rock
244,64BbK9SFKH2jk86U3dGj2P,Red Hot Chili Peppers,Californication (Deluxe Edition),Otherside,80,255373,False,0.458,0.795,3,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,4,alt-rock
245,1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,Californication (Deluxe Edition),Scar Tissue,79,215906,False,0.595,1.0,1,-4.803,3,0.0295,0.0779,0.00274,0.108,0.547,88.969,4,alt-rock
246,0gmbgwZ8iqyMPmXefof8Yf,Nickelback,Silver Side Up,How You Remind Me,80,223840,False,0.446,0.764,1,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4,alt-rock
247,2oaK4JLVnmRGIO9ytBE1bt,Red Hot Chili Peppers,The Getaway,Dark Necessities,74,302000,False,0.7,2.0,5,-6.777,1,0.0716,0.0722,0.0199,0.11,0.197,91.959,4,alt-rock
248,0IK8y0vAO0sM630HsxwLht,Bohnes,Middle Finger - Single,Middle Finger,67,229986,True,0.685,1.0,1,-6.013,0,0.0383,0.437,0.0,0.347,0.392,128.003,4,alt-rock
249,40lKptao1hxVqA7fd1OOGp,Chris Tomlin,And If Our God Is For Us...,Our God,63,285160,False,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,alt-rock
250,5VUQsLff8A3ruAyCdTxqzg,Casting Crowns,Casting Crowns,Who Am I,65,335906,False,0.545,0.472,11,-7.552,1,0.0279,0.434,0.0,0.0684,0.193,134.027,4,alt-rock
251,5v8aEcHcaJIGYpfVVPtJjI,The Neighbourhood,I'm Sorry...,Wires,71,193080,False,0.568,0.569,7,-6.013,1,0.0329,0.0004,0.102,0.342,0.266,72.991,4,alt-rock
